0.25	-0.5	0.0648611	-0.0371915
0.25	-0.25	0.0576865	-0.0144154
0.25	0	0.0433252	0.0249585
0.25	0.25	0.0144154	0.0576865
0.25	0.5	-0.0091635	0.0742038
0.25	0.75	-0.0299705	0.0837106
0.25	1	-0.0542146	0.0858402
0.25	1.25	-0.0883008	0.0703599
0.25	1.5	-0.122494	0.0142181
0.25	1.75	-0.122488	-0.0517152
0.25	2	-0.111003	-0.0885097

0.5	-2	0.068551	0.12616
0.5	-1.75	0.0848786	0.104861
0.5	-1.5	0.109571	0.0616887
0.5	-1.25	0.115959	0.00404305
0.5	-1	0.103212	-0.0229696
0.5	-0.75	0.0916973	-0.0246065
0.5	-0.5	0.0831091	-0.0128042
0.5	-0.25	0.0742038	0.0091635
0.5	0	0.0594718	0.0382506
0.5	0.25	0.0371915	0.0648611
0.5	0.5	0.0128042	0.0831091
0.5	0.75	-0.0125545	0.0941077
0.5	1	-0.0435516	0.0963514
0.5	1.25	-0.0867589	0.0770442
0.5	1.5	-0.12467	0.0163919
0.5	1.75	-0.127465	-0.0441917
0.5	2	-0.119855	-0.0790581

0.75	-2	0.0489579	0.137707
0.75	-1.75	0.0614061	0.123567
0.75	-1.5	0.0850538	0.0976543
0.75	-1.25	0.109261	0.0513751
0.75	-1	0.110879	0.0143494
0.75	-0.75	0.10287	0.00494206
0.75	-0.5	0.0941077	0.0125545
0.75	-0.25	0.0837106	0.0299705
0.75	0	0.0690089	0.0523237
0.75	0.25	0.0489862	0.0742027
0.75	0.5	0.0246065	0.0916973
0.75	0.75	-0.00494206	0.10287
0.75	1	-0.0448215	0.102426
0.75	1.25	-0.0967479	0.0722303
0.75	1.5	-0.129156	0.00945047
0.75	1.75	-0.131828	-0.040752
0.75	2	-0.127433	-0.0715601

1	-2	0.0283428	0.146824
1	-1.75	0.0356967	0.13741
1	-1.5	0.0514039	0.124038
1	-1.25	0.0776898	0.0998604
1	-1	0.0992189	0.0655572
1	-0.75	0.102426	0.0448215
1	-0.5	0.0963514	0.0435516
1	-0.25	0.0858402	0.0542146
1	0	0.0707698	0.0706515
1	0.25	0.0502286	0.0882318
1	0.5	0.0229696	0.103212
1	0.75	-0.0143494	0.110879
1	1	-0.0655572	0.0992189
1	1.25	-0.114479	0.0538743
1	1.5	-0.134267	-0.000257079
1	1.75	-0.136507	-0.0390077
1	2	-0.134465	-0.0654203

1.25	-2	0.00795881	0.153368
1.25	-1.75	0.010652	0.146261
1.25	-1.5	0.0177386	0.138604
1.25	-1.25	0.0321204	0.129019
1.25	-1	0.0538743	0.114479
1.25	-0.75	0.0722303	0.0967479
1.25	-0.5	0.0770442	0.0867589
1.25	-0.25	0.0703599	0.0883008
1.25	0	0.0550477	0.0973126
1.25	0.25	0.0309858	0.10857
1.25	0.5	-0.00404305	0.115959
1.25	0.75	-0.0513751	0.109261
1.25	1	-0.0998604	0.0776898
1.25	1.25	-0.129019	0.0321204
1.25	1.5	-0.13953	-0.00754625
1.25	1.75	-0.14181	-0.0373598
1.25	2	-0.141346	-0.060052

1.5	-2	-0.0113651	0.157705
1.5	-1.75	-0.012187	0.151329
1.5	-1.5	-0.0112486	0.145213
1.5	-1.25	-0.00754625	0.13953
1.5	-1	-0.000257079	0.134267
1.5	-0.75	0.00945047	0.129156
1.5	-0.5	0.0163919	0.12467
1.5	-0.25	0.0142181	0.122494
1.5	0	-0	0.122474
1.5	0.25	-0.0262782	0.120484
1.5	0.5	-0.0616887	0.109571
1.5	0.75	-0.0976543	0.0850538
1.5	1	-0.124038	0.0514039
1.5	1.25	-0.138604	0.0177386
1.5	1.5	-0.145213	-0.0112486
1.5	1.75	-0.147684	-0.035188
1.5	2	-0.148214	-0.0550679

1.75	-2	-0.0292439	0.160375
1.75	-1.75	-0.0324356	0.153937
1.75	-1.5	-0.035188	0.147684
1.75	-1.25	-0.0373598	0.14181
1.75	-1	-0.0390077	0.136507
1.75	-0.75	-0.040752	0.131828
1.75	-0.5	-0.0441917	0.127465
1.75	-0.25	-0.0517152	0.122488
1.75	0	-0.0651333	0.115142
1.75	0.25	-0.0839431	0.103108
1.75	0.5	-0.104861	0.0848786
1.75	0.75	-0.123567	0.0614061
1.75	1	-0.13741	0.0356967
1.75	1.25	-0.146261	0.010652
1.75	1.5	-0.151329	-0.012187
1.75	1.75	-0.153937	-0.0324356
1.75	2	-0.155074	-0.0502738

2	-2	-0.0455975	0.16188
2	-1.75	-0.0502738	0.155074
2	-1.5	-0.0550679	0.148214
2	-1.25	-0.060052	0.141346
2	-1	-0.0654203	0.134465
2	-0.75	-0.0715601	0.127433
2	-0.5	-0.0790581	0.119855
2	-0.25	-0.0885097	0.111003
2	0	-0.100084	0.0999163
2	0.25	-0.11311	0.0858006
2	0.5	-0.12616	0.068551
2	0.75	-0.137707	0.0489579
2	1	-0.146824	0.0283428
2	1.25	-0.153368	0.00795881
2	1.5	-0.157705	-0.0113651
2	1.75	-0.160375	-0.0292439
2	2	-0.16188	-0.0455975

